PropertyGFATotal,PropertyGFABuilding(s),NumberofFloors,NumberofBuildings,YearBuilt,PrimaryPropertyType,LargestPropertyUseTypeGFA,ZipCode,Neighborhood,Latitude,Longitude,ENERGYSTARScore,log_TotalGHGEmissions,log_SiteEnergyUse_kBtu
428347,428347,3.0,1.0,1925,University,472384.0,98122.0,EAST,47.61748356,-122.321853,67.0,7.156028420568794,17.427027777474745
374466,374466,8.0,1.0,1920,Hospital,1010135.0,98101.0,EAST,47.60986,-122.32774,74.0,8.753357207381255,18.91504757178154
41198,41198,8.0,1.0,2010,Supermarket / Grocery Store,41198.0,98107.0,BALLARD,47.67034,-122.3873,44.0,4.425804257019769,15.865530819820924
40265,40265,2.0,1.0,2009,Other,40265.0,98108.0,SOUTHEAST,47.5626,-122.29396,67.0,3.9587157334201284,14.585235025480575
58779,58779,4.0,1.0,1969,University,58779.0,98195.0,NORTHEAST,47.65395,-122.30584,67.0,3.2932409068235073,15.42509206008888
203030,203030,6.0,1.0,1998,University,203030.0,98195.0,NORTHEAST,47.65356,-122.30613,67.0,5.300714491147758,17.750630933528164
166991,166991,2.0,1.0,1953,Residence Hall,166991.0,98195.0,NORTHEAST,47.65577,-122.3153,19.0,6.082675427161366,16.58596325051609
89392,89392,2.0,1.0,1970,Residence Hall,89392.0,98195.0,NORTHEAST,47.65447,-122.31733,16.0,3.902578546600146,15.75582012442297
97040,97040,2.0,1.0,2011,Residence Hall,97040.0,98195.0,NORTHEAST,47.65176,-122.30756,69.0,4.14962157771194,15.174984315801792
101580,87576,4.0,1.0,2014,Self-Storage Facility,87576.0,98144.0,SOUTHEAST,47.57054,-122.29139,67.0,2.3896797998449792,13.754534417341093
144614,144614,14.0,1.0,2015,Hotel,159500.0,98101.0,DOWNTOWN,47.61665,-122.33261,89.0,3.938080539747436,15.524807108447025
52085,47863,1.0,1.0,1955,Warehouse,52085.0,98108.0,GREATER DUWAMISH,47.54425,-122.31776,37.0,5.0670156275323635,15.0980698871671
24990,24990,2.0,1.0,1929,Small- and Mid-Sized Office,24990.0,98108.0,GREATER DUWAMISH,47.53161,-122.29944,9.0,4.911183215124596,15.30179764138188
72000,72000,1.0,1.0,2013,Other,72000.0,98155.0,NORTHEAST,47.68109,-122.2618,67.0,4.229021132213981,14.889072011554665
11685,11685,1.0,1.0,2013,Other,11685.0,98113.0,CENTRAL,47.59905,-122.29787,67.0,3.407179453339703,13.654231814999521
11968,11968,1.0,1.0,2010,Other,11968.0,98113.0,BALLARD,47.6933,-122.37717,67.0,3.1780538303479458,13.571429335435184
11285,11285,1.0,1.0,1949,Other,11285.0,98113.0,NORTH,47.72126,-122.29735,67.0,2.7324175575505043,13.378038201991442
23445,23445,1.0,1.0,1912,Other,23445.0,98113.0,EAST,47.63228,-122.31574,67.0,5.56152742707533,15.603303336935292
18261,18261,1.0,1.0,1982,Other,18261.0,98113.0,DELRIDGE NEIGHBORHOODS,47.54067,-122.37441,67.0,3.0601145324832593,13.745177279604707
16000,16000,1.0,1.0,2004,Other,16000.0,98113.0,DOWNTOWN,47.59625,-122.32283,67.0,3.501645852958961,13.764508997334081
